timestamp,voltage,temperature,humidity
2019-01-10 00:03:20,243.69,29.0,25.0
2019-01-10 00:08:23,244.12,29.0,25.0
2019-01-10 00:13:26,235.2,29.0,30.0
2019-01-10 00:18:29,248.9,29.0,25.0
2019-01-10 00:23:32,235.65,29.0,28.0
2019-01-10 00:28:35,247.5,29.0,30.0
2019-01-10 00:33:38,261.25,29.0,25.0
2019-01-10 00:38:40,258.26,29.0,26.0
2019-01-10 00:43:44,237.23,29.0,26.0
2019-01-10 00:48:46,243.52,29.0,24.0
2019-01-10 00:53:49,238.48,29.0,28.0
2019-01-10 00:58:52,217.58,29.0,25.0
2019-01-10 01:03:55,246.48,29.0,25.0
2019-01-10 01:08:58,234.72,29.0,32.0
2019-01-10 01:14:03,247.59,29.0,26.0
2019-01-10 01:19:05,251.28,29.0,26.0
2019-01-10 01:24:08,268.58,29.0,30.0
2019-01-10 01:29:10,262.12,29.0,25.0
2019-01-10 01:34:13,233.94,29.0,28.0
2019-01-10 01:39:16,238.3,29.0,29.0
2019-01-10 01:44:19,242.8,29.0,25.0
2019-01-10 01:49:22,245.26,29.0,27.0
2019-01-10 01:54:24,248.61,29.0,26.0
2019-01-10 01:59:26,240.41,29.0,24.0
2019-01-10 02:04:27,231.37,29.0,30.0
2019-01-10 02:09:29,243.84,29.0,25.0
2019-01-10 02:14:32,258.64,29.0,25.0
2019-01-10 02:19:35,227.26,29.0,31.0
2019-01-10 02:24:38,250.31,29.0,25.0
2019-01-10 02:29:41,242.61,29.0,26.0
2019-01-10 02:34:44,242.7,29.0,28.0
2019-01-10 02:39:47,259.9,29.0,24.0
2019-01-10 02:44:50,237.93,29.0,26.0
2019-01-10 02:49:53,250.91,29.0,26.0
2019-01-10 02:54:55,240.78,29.0,24.0
2019-01-10 02:59:57,253.43,29.0,29.0
2019-01-10 03:05:02,249.12,29.0,25.0
2019-01-10 03:10:04,249.73,29.0,26.0
2019-01-10 03:15:08,230.67,29.0,31.0
2019-01-10 03:20:18,254.35,29.0,27.0
2019-01-10 03:25:21,243.95,29.0,27.0
2019-01-10 03:30:23,246.26,29.0,31.0
2019-01-10 03:35:27,257.42,29.0,25.0
2019-01-10 03:40:30,244.46,29.0,29.0
2019-01-10 03:45:33,236.64,29.0,28.0
2019-01-10 03:50:36,225.84,29.0,25.0
2019-01-10 03:55:39,263.72,29.0,30.0
2019-01-10 04:00:42,242.65,29.0,26.0
2019-01-10 04:05:45,239.13,29.0,25.0
2019-01-10 04:10:48,265.99,29.0,31.0
2019-01-10 04:15:51,267.94,29.0,26.0
2019-01-10 04:20:56,236.86,29.0,26.0
2019-01-10 04:26:00,246.56,29.0,31.0
2019-01-10 04:31:02,241.81,29.0,25.0
2019-01-10 04:36:05,243.85,29.0,28.0
2019-01-10 04:41:07,232.26,29.0,28.0
2019-01-10 04:46:10,242.9,29.0,25.0
2019-01-10 04:51:12,251.07,29.0,28.0
2019-01-10 04:56:14,256.42,29.0,27.0
2019-01-10 05:01:18,244.72,29.0,25.0
2019-01-10 05:06:20,238.6,29.0,31.0
2019-01-10 05:11:23,252.56,29.0,28.0
2019-01-10 05:16:25,243.37,29.0,27.0
2019-01-10 05:21:27,244.5,29.0,30.0
2019-01-10 05:26:30,235.36,29.0,26.0
2019-01-10 05:31:32,242.19,29.0,27.0
2019-01-10 05:36:34,226.05,29.0,31.0
2019-01-10 05:41:38,256.87,29.0,29.0
2019-01-10 05:46:41,243.02,29.0,30.0
2019-01-10 05:51:43,233.26,29.0,30.0
2019-01-10 05:56:46,241.15,29.0,26.0
2019-01-10 06:01:49,240.68,29.0,31.0
2019-01-10 06:06:51,249.62,29.0,27.0
2019-01-10 06:11:53,219.33,29.0,27.0
2019-01-10 06:16:55,250.28,29.0,31.0
2019-01-10 06:21:58,257.78,29.0,28.0
2019-01-10 06:27:01,231.72,29.0,28.0
2019-01-10 06:32:04,249.17,29.0,32.0
2019-01-10 06:37:06,244.98,29.0,27.0
2019-01-10 06:42:08,257.75,29.0,31.0
2019-01-10 06:47:11,251.59,29.0,30.0
2019-01-10 06:52:13,248.4,29.0,27.0
2019-01-10 06:57:17,240.68,29.0,29.0
2019-01-10 07:02:19,242.23,29.0,28.0
2019-01-10 07:07:21,240.45,29.0,25.0
2019-01-10 07:12:25,238.28,29.0,31.0
2019-01-10 07:17:27,251.43,29.0,28.0
2019-01-10 07:22:29,248.52,29.0,26.0
2019-01-10 07:27:33,245.09,29.0,30.0
2019-01-10 07:32:36,242.8,28.0,25.0
2019-01-10 07:37:39,248.86,29.0,29.0
2019-01-10 07:42:44,259.02,29.0,31.0
2019-01-10 07:47:47,238.14,29.0,26.0
2019-01-10 07:52:49,236.0,29.0,27.0
2019-01-10 07:57:54,236.86,29.0,27.0
2019-01-10 08:02:56,256.69,29.0,25.0
2019-01-10 08:07:58,238.22,29.0,31.0
2019-01-10 08:13:00,224.89,29.0,27.0
2019-01-10 08:18:02,234.49,29.0,25.0
2019-01-10 08:23:05,236.46,29.0,32.0
2019-01-10 08:28:07,252.57,29.0,26.0
2019-01-10 08:33:12,256.34,29.0,25.0
2019-01-10 08:38:15,255.69,29.0,32.0
2019-01-10 08:43:17,241.25,29.0,26.0
2019-01-10 08:48:19,252.53,29.0,26.0
2019-01-10 08:53:21,240.76,29.0,29.0
2019-01-10 08:58:25,244.84,29.0,26.0
2019-01-10 09:03:28,243.23,29.0,28.0
2019-01-10 09:08:33,232.93,29.0,27.0
2019-01-10 09:13:35,236.51,29.0,25.0
2019-01-10 09:18:39,219.33,29.0,32.0
