timestamp,voltage,temperature,humidity
2018-12-19 12:07:33,223.12,29.0,56.0
2018-12-19 12:12:36,222.11,28.0,54.0
2018-12-19 19:54:46,436.94,28.0,66.0
2018-12-19 19:54:54,436.78,29.0,67.0
2018-12-19 19:55:02,446.38,29.0,66.0
2018-12-19 19:55:12,450.06,29.0,66.0
2018-12-19 19:55:20,444.01,29.0,66.0
2018-12-19 19:55:33,445.96,29.0,66.0
2018-12-19 19:55:40,449.3,29.0,65.0
2018-12-19 19:55:48,448.95,29.0,65.0
2018-12-19 19:56:02,450.78,29.0,65.0
2018-12-19 19:56:09,443.23,29.0,65.0
2018-12-19 19:56:20,453.68,29.0,65.0
2018-12-19 19:56:30,448.27,29.0,65.0
2018-12-19 19:56:37,451.76,29.0,65.0
2018-12-19 19:56:47,447.73,29.0,65.0
2018-12-19 19:56:54,454.59,29.0,65.0
2018-12-19 19:57:03,453.97,29.0,64.0
2018-12-19 19:57:11,454.54,29.0,64.0
2018-12-19 19:57:20,452.64,29.0,64.0
2018-12-19 19:57:30,450.59,29.0,64.0
2018-12-19 19:57:37,448.64,29.0,64.0
2018-12-19 19:57:45,457.07,29.0,64.0
2018-12-19 19:57:53,452.27,29.0,64.0
2018-12-19 19:58:02,461.08,29.0,64.0
2018-12-19 19:58:10,450.96,29.0,64.0
2018-12-19 19:58:19,459.8,29.0,64.0
2018-12-19 19:58:29,454.18,29.0,64.0
2018-12-19 19:58:36,458.96,29.0,63.0
2018-12-19 19:58:41,458.84,29.0,63.0
2018-12-19 19:58:49,457.73,29.0,63.0
2018-12-19 19:58:59,456.32,29.0,63.0
2018-12-19 19:59:05,448.0,29.0,63.0
2018-12-19 19:59:13,459.77,29.0,63.0
2018-12-19 19:59:25,443.27,29.0,63.0
2018-12-19 19:59:38,457.43,29.0,63.0
2018-12-19 19:59:45,458.26,29.0,63.0
2018-12-19 19:59:55,461.0,29.0,63.0
2018-12-19 20:00:02,453.82,29.0,63.0
2018-12-19 20:00:10,455.07,29.0,63.0
2018-12-19 20:00:17,454.15,29.0,62.0
2018-12-19 20:00:26,449.97,29.0,62.0
2018-12-19 20:00:33,463.7,29.0,62.0
2018-12-19 20:00:43,456.59,14.0,159.0
2018-12-19 20:00:51,459.21,29.0,61.0
2018-12-19 20:01:03,451.13,29.0,61.0
2018-12-19 20:01:09,453.45,30.0,61.0
2018-12-19 20:01:23,453.08,30.0,61.0
2018-12-19 20:01:29,448.47,29.0,61.0
2018-12-19 20:01:38,458.06,29.0,61.0
2018-12-19 20:01:45,453.5,29.0,61.0
2018-12-19 20:01:53,459.17,30.0,61.0
2018-12-19 20:02:01,452.57,15.0,158.0
2018-12-19 20:02:12,451.85,30.0,61.0
2018-12-19 20:02:20,448.62,30.0,61.0
2018-12-19 20:02:27,459.79,30.0,61.0
2018-12-19 20:02:38,459.87,30.0,61.0
2018-12-19 20:02:44,456.41,30.0,61.0
2018-12-19 20:02:53,453.43,30.0,61.0
2018-12-19 20:03:00,455.53,30.0,61.0
2018-12-19 20:03:10,461.49,30.0,61.0
2018-12-19 20:03:20,459.0,30.0,61.0
2018-12-19 20:03:32,453.77,30.0,61.0
2018-12-19 20:03:42,453.52,30.0,61.0
2018-12-19 20:03:49,449.51,30.0,61.0
2018-12-19 20:03:58,461.29,15.0,158.0
2018-12-19 20:04:03,462.63,30.0,61.0
2018-12-19 20:04:10,458.33,30.0,61.0
2018-12-19 20:04:20,458.78,30.0,61.0
2018-12-19 20:04:32,451.17,30.0,61.0
2018-12-19 20:04:39,463.05,30.0,61.0
2018-12-19 20:04:46,460.7,30.0,61.0
2018-12-19 20:04:52,453.91,30.0,61.0
2018-12-19 20:04:59,460.89,30.0,61.0
2018-12-19 20:05:06,455.47,30.0,60.0
2018-12-19 20:05:16,450.78,30.0,60.0
2018-12-19 20:05:26,447.29,30.0,60.0
2018-12-19 20:05:47,458.09,30.0,61.0
2018-12-19 20:05:57,456.23,30.0,61.0
2018-12-19 20:06:10,448.79,30.0,60.0
2018-12-19 20:06:22,454.47,30.0,59.0
2018-12-19 20:06:30,443.36,30.0,60.0
2018-12-19 20:06:40,446.2,30.0,60.0
2018-12-19 20:06:50,449.76,30.0,60.0
2018-12-19 20:06:58,455.25,30.0,60.0
2018-12-19 20:07:08,459.12,30.0,60.0
2018-12-19 20:07:18,457.8,30.0,60.0
2018-12-19 20:07:33,451.23,30.0,59.0
2018-12-19 20:07:48,459.11,30.0,60.0
2018-12-19 20:08:01,453.02,30.0,60.0
2018-12-19 20:08:08,452.61,30.0,60.0
2018-12-19 20:08:22,459.53,30.0,60.0
2018-12-19 20:09:02,458.04,30.0,61.0
2018-12-19 20:09:04,457.21,30.0,61.0
2018-12-19 20:09:11,456.99,30.0,60.0
2018-12-19 20:09:27,449.47,30.0,60.0
2018-12-19 20:09:35,460.89,30.0,60.0
2018-12-19 20:10:14,441.74,30.0,60.0
2018-12-19 20:10:24,436.51,30.0,60.0
2018-12-19 20:10:32,457.34,30.0,60.0
2018-12-19 20:10:42,454.64,30.0,59.0
2018-12-19 20:10:49,458.47,30.0,59.0
2018-12-19 20:10:58,458.28,30.0,59.0
2018-12-19 20:11:11,453.16,30.0,59.0
2018-12-19 20:11:21,456.84,15.0,157.0
2018-12-19 20:12:02,454.13,30.0,59.0
2018-12-19 20:12:45,448.46,30.0,59.0
2018-12-19 20:12:53,463.46,15.0,157.0
2018-12-19 20:13:00,458.4,30.0,59.0
2018-12-19 20:13:07,449.39,15.0,157.0
2018-12-19 20:13:14,445.24,30.0,59.0
2018-12-19 20:13:20,451.44,30.0,59.0
2018-12-19 20:13:28,455.92,30.0,59.0
2018-12-19 20:13:36,456.33,30.0,59.0
2018-12-19 20:13:52,453.61,30.0,58.0
2018-12-19 20:13:59,445.06,31.0,59.0
2018-12-19 20:14:08,455.78,31.0,59.0
2018-12-19 20:14:09,503.02,30.0,58.0
2018-12-19 20:14:17,526.45,31.0,60.0
2018-12-19 20:14:27,537.52,30.0,59.0
2018-12-19 20:14:34,521.59,31.0,59.0
2018-12-19 20:14:45,513.9,30.0,58.0
2018-12-19 20:14:57,477.05,31.0,59.0
2018-12-19 20:15:40,514.13,30.0,58.0
2018-12-19 20:15:58,494.78,30.0,60.0
2018-12-19 20:16:11,469.15,30.0,59.0
2018-12-19 20:16:21,472.47,30.0,59.0
2018-12-19 20:16:30,481.04,30.0,59.0
2018-12-19 20:16:40,433.51,30.0,60.0
2018-12-19 20:16:50,438.63,30.0,60.0
2018-12-19 20:16:58,324.41,30.0,60.0
2018-12-19 20:17:08,298.4,30.0,61.0
2018-12-19 20:17:18,294.17,30.0,60.0
2018-12-19 20:17:28,298.2,30.0,60.0
2018-12-19 20:17:35,292.99,30.0,60.0
2018-12-19 20:18:14,277.83,30.0,62.0
2018-12-19 20:18:33,273.79,30.0,61.0
2018-12-19 20:18:41,275.1,30.0,62.0
2018-12-19 20:19:23,224.42,29.0,63.0
2018-12-19 20:19:24,228.52,29.0,63.0
2018-12-19 20:19:31,229.34,29.0,63.0
2018-12-19 20:19:40,227.85,29.0,62.0
2018-12-19 20:19:47,231.47,29.0,62.0
2018-12-19 20:19:54,225.31,29.0,62.0
2018-12-19 20:20:01,225.39,29.0,62.0
2018-12-19 20:20:18,227.66,29.0,62.0
2018-12-19 20:20:28,224.74,29.0,62.0
2018-12-19 20:20:36,228.51,29.0,62.0
2018-12-19 20:20:46,226.49,29.0,62.0
2018-12-19 20:20:56,227.92,29.0,62.0
2018-12-19 20:21:04,231.51,29.0,62.0
2018-12-19 20:21:14,226.81,29.0,62.0
2018-12-19 20:21:21,228.77,29.0,63.0
2018-12-19 20:21:32,226.12,29.0,62.0
2018-12-19 20:22:12,227.55,29.0,63.0
2018-12-19 20:22:58,229.95,29.0,64.0
2018-12-19 20:23:04,226.81,29.0,64.0
2018-12-19 20:23:12,225.21,29.0,64.0
2018-12-19 20:23:19,227.37,29.0,64.0
2018-12-19 20:23:26,228.32,29.0,64.0
2018-12-19 20:23:32,226.85,29.0,64.0
2018-12-19 20:23:52,230.54,29.0,64.0
2018-12-19 20:24:33,227.15,29.0,65.0
2018-12-19 20:24:35,228.7,29.0,65.0
2018-12-19 20:24:42,227.32,29.0,65.0
2018-12-19 20:24:53,227.67,29.0,65.0
2018-12-19 20:25:00,224.52,29.0,65.0
2018-12-19 20:25:07,227.49,29.0,64.0
2018-12-19 20:25:14,224.53,29.0,64.0
2018-12-19 20:25:20,224.8,29.0,64.0
2018-12-19 20:25:27,226.75,29.0,65.0
2018-12-19 20:25:34,224.66,29.0,65.0
2018-12-19 20:25:45,221.8,29.0,65.0
2018-12-19 20:26:28,227.35,29.0,65.0
2018-12-19 20:26:35,233.93,29.0,65.0
2018-12-19 20:26:44,230.17,28.0,64.0
2018-12-19 20:26:51,226.87,29.0,65.0
2018-12-19 20:27:00,228.8,29.0,65.0
2018-12-19 20:27:07,223.84,29.0,65.0
2018-12-19 20:27:52,226.13,28.0,64.0
2018-12-19 20:27:58,227.02,29.0,65.0
2018-12-19 20:28:05,228.38,29.0,65.0
2018-12-19 20:28:14,222.45,29.0,65.0
2018-12-19 20:28:21,228.2,29.0,65.0
2018-12-19 20:28:28,226.56,28.0,64.0
2018-12-19 20:29:18,230.91,,
2018-12-19 20:29:28,233.11,28.0,64.0
2018-12-19 20:29:35,228.96,29.0,65.0
2018-12-19 20:29:41,223.14,29.0,65.0
2018-12-19 20:29:48,222.76,28.0,64.0
2018-12-19 20:29:55,224.94,29.0,65.0
2018-12-19 20:30:01,229.96,29.0,65.0
2018-12-19 20:30:06,229.02,29.0,65.0
2018-12-19 20:30:14,226.69,29.0,65.0
2018-12-19 20:30:30,224.53,28.0,64.0
2018-12-19 20:30:38,229.15,29.0,65.0
2018-12-19 20:30:48,226.75,29.0,65.0
2018-12-19 20:31:00,225.03,28.0,64.0
2018-12-19 20:31:09,223.54,28.0,64.0
2018-12-19 20:31:19,225.27,28.0,64.0
2018-12-19 20:31:26,225.8,28.0,64.0
2018-12-19 20:31:37,227.16,29.0,65.0
2018-12-19 20:31:49,223.93,29.0,64.0
2018-12-19 20:32:30,224.82,28.0,64.0
2018-12-19 20:33:13,224.13,28.0,63.0
2018-12-19 20:33:22,231.76,28.0,63.0
2018-12-19 20:33:29,229.78,29.0,64.0
2018-12-19 20:33:36,224.71,29.0,64.0
2018-12-19 20:33:42,232.94,29.0,64.0
2018-12-19 20:33:52,221.69,29.0,64.0
2018-12-19 20:33:59,227.41,28.0,63.0
2018-12-19 20:34:08,229.56,28.0,63.0
2018-12-19 20:34:34,224.22,28.0,64.0
2018-12-19 20:34:44,227.61,28.0,64.0
2018-12-19 20:34:54,225.61,28.0,63.0
2018-12-19 20:35:01,225.36,28.0,63.0
2018-12-19 20:35:04,223.43,28.0,63.0
2018-12-19 20:35:12,228.0,28.0,63.0
2018-12-19 20:35:22,225.0,28.0,63.0
2018-12-19 20:35:29,228.76,28.0,63.0
2018-12-19 20:35:43,222.17,28.0,63.0
2018-12-19 20:35:50,227.01,29.0,64.0
2018-12-19 20:36:29,221.45,28.0,64.0
2018-12-19 20:37:15,227.87,28.0,64.0
2018-12-19 20:37:22,226.79,28.0,64.0
2018-12-19 20:37:28,227.74,28.0,64.0
2018-12-19 20:37:35,228.34,28.0,64.0
2018-12-19 20:37:42,225.52,28.0,64.0
2018-12-19 20:37:48,222.19,28.0,64.0
2018-12-19 20:37:55,227.96,28.0,64.0
2018-12-19 20:38:09,226.89,28.0,64.0
2018-12-19 20:38:52,224.25,28.0,64.0
2018-12-19 20:39:00,222.96,28.0,64.0
2018-12-19 20:39:06,226.01,28.0,64.0
2018-12-19 20:39:13,228.85,28.0,64.0
2018-12-19 20:39:21,224.04,28.0,63.0
2018-12-19 20:39:27,223.75,28.0,64.0
2018-12-19 20:39:36,227.3,28.0,64.0
2018-12-19 20:39:57,224.38,28.0,64.0
2018-12-19 20:40:08,225.99,28.0,64.0
2018-12-19 20:40:13,224.98,28.0,64.0
2018-12-19 20:40:18,224.46,29.0,65.0
2018-12-19 20:40:28,225.51,28.0,64.0
2018-12-19 20:40:35,228.22,28.0,64.0
2018-12-19 20:40:44,224.35,29.0,65.0
2018-12-19 20:40:54,231.42,29.0,65.0
2018-12-19 20:41:02,226.18,29.0,65.0
2018-12-19 20:41:10,228.31,29.0,65.0
2018-12-19 20:41:20,230.47,28.0,64.0
2018-12-19 20:42:00,225.44,28.0,64.0
2018-12-19 20:42:44,225.93,28.0,64.0
2018-12-19 20:42:50,222.77,28.0,64.0
2018-12-19 20:42:57,228.74,28.0,64.0
2018-12-19 20:43:05,226.26,28.0,64.0
2018-12-19 20:43:11,221.81,28.0,64.0
2018-12-19 20:43:18,224.6,28.0,64.0
2018-12-19 20:44:12,228.25,,
2018-12-19 20:44:20,223.17,28.0,64.0
2018-12-19 20:44:27,224.29,28.0,64.0
